codice;pro_com;nome;nome_lower;PARTITO DEMOCRATICO;+EUROPA;ITALIA EUROPA INSIEME;CIVICA POPOLARE LORENZIN;LEGA;FORZA ITALIA;FRATELLI D'ITALIA CON GIORGIA MELONI;NOI CON L'ITALIA - UDC;MOVIMENTO 5 STELLE;LIBERI E UGUALI;POTERE AL POPOLO!;CASAPOUND ITALIA;IL POPOLO DELLA FAMIGLIA;PARTITO VALORE UMANO;ITALIA AGLI ITALIANI;10 VOLTE MEGLIO;PER UNA SINISTRA RIVOLUZIONARIA;PARTITO REPUBBLICANO ITALIANO - ALA;GRANDE NORD;BLOCCO NAZIONALE PER LE LIBERTA';ITALIA NEL CUORE;SIAMO;LISTA DEL POPOLO PER LA COSTITUZIONE;PATTO PER L'AUTONOMIA;RINASCIMENTO MIR;PARTITO COMUNISTA;AUTODETERMINATZIONE;POUR TOUS PER TUTTI PE TCHEUT;PD-UV-UVP-EPAV;RISPOSTA CIVICA;FI -FRAT. D'IT. -MOV.NUOVA VALLE D'AOSTA;SVP - PATT;Total;CSIN;CSINPIU;CDES;PARTITO DEMOCRATICO 2013;FORZA ITALIA 2013;LEGA 2013;MOVIMENTO 5 STELLE 2013
22110640010;76001;ABRIOLA;Abriola;257;7;3;7;28;73;9;39;375;39;2;2;7;0;0;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;854;274;313;149;427;158;0;147
22110640030;76003;ALBANO DI LUCANIA;Albano di Lucania;109;10;82;7;85;73;25;23;326;44;7;6;3;5;0;1;2;0;0;0;0;0;2;0;0;7;0;0;0;0;0;0;817;208;252;206;233;142;2;168
22110640040;76004;ANZI;Anzi;174;7;6;23;46;57;7;22;356;161;21;2;1;0;0;1;3;0;0;2;0;0;2;0;0;3;0;0;0;0;0;0;894;210;371;132;310;85;4;269
22110640050;76005;ARMENTO;Armento;68;2;1;0;22;27;15;8;78;12;15;0;4;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;257;71;83;72;84;42;1;47
22110640070;76007;AVIGLIANO;Avigliano;1148;71;362;71;234;377;510;115;2977;574;93;23;13;15;0;12;15;0;0;14;0;0;23;0;0;48;0;0;0;0;0;0;6695;1652;2226;1236;2082;576;6;1255
22110640080;76008;BALVANO;Balvano;66;10;9;31;50;128;29;32;539;51;9;6;2;1;0;2;6;0;0;7;0;0;2;0;0;6;0;0;0;0;0;0;986;116;167;239;415;149;1;118
22110640100;76010;BARAGIANO;Baragiano;164;19;97;12;80;238;39;28;684;54;11;8;8;5;0;0;23;0;0;3;0;0;10;0;0;3;0;0;0;0;0;0;1486;292;346;385;221;265;1;329
22110640120;76012;BELLA;Bella;480;66;17;16;103;314;65;69;1335;125;23;15;14;9;0;2;69;0;0;11;0;0;6;0;0;26;0;0;0;0;0;0;2765;579;704;551;737;344;3;449
22110640130;76013;BRIENZA;Brienza;380;31;17;8;89;152;31;57;916;161;97;8;4;1;0;4;15;0;0;5;0;0;3;0;0;23;0;0;0;0;0;0;2002;436;597;329;695;221;1;505
22110640140;76014;BRINDISI MONTAGNA;Brindisi Montagna;74;3;2;6;25;59;18;9;205;34;3;5;6;1;0;0;1;0;0;3;0;0;3;0;0;2;0;0;0;0;0;0;459;85;119;111;162;54;1;84
22110640150;76015;CALVELLO;Calvello;167;11;6;18;87;112;22;33;410;55;11;2;4;2;0;1;4;0;0;3;0;0;0;0;0;7;0;0;0;0;0;0;955;202;257;254;201;148;0;231
22110640160;76016;CALVERA;Calvera;29;0;1;5;23;36;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;35;35;80;41;75;1;30
22110640170;76017;CAMPOMAGGIORE;Campomaggiore;98;0;8;2;51;32;13;18;160;29;5;1;3;1;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;426;108;137;114;141;79;3;69
22110640190;76019;CARBONE;Carbone;50;4;0;13;16;34;2;4;149;7;1;0;2;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;287;67;74;56;70;70;2;91
22110640220;76022;CASTELLUCCIO INFERIORE;Castelluccio Inferiore;277;14;2;30;92;163;33;37;418;51;7;5;6;0;0;2;5;0;0;2;0;0;3;0;0;8;0;0;0;0;0;0;1155;323;374;325;385;276;3;175
22110640230;76023;CASTELLUCCIO SUPERIORE;Castelluccio Superiore;102;8;7;1;27;23;5;1;204;11;2;2;1;1;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;399;118;129;56;37;27;1;35
22110640240;76024;CASTELMEZZANO;Castelmezzano;177;2;3;14;44;40;15;6;153;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;474;196;215;105;260;121;1;57
22110640250;76025;CASTELSARACENO;Castelsaraceno;149;4;9;7;21;54;10;26;418;20;9;1;1;1;0;1;5;0;0;7;0;0;0;0;0;4;0;0;0;0;0;0;747;169;189;111;318;119;2;121
22110640260;76026;CASTRONUOVO DI SANT'ANDREA;Castronuovo di Sant'Andrea;116;2;1;5;36;39;10;18;212;24;3;3;3;0;0;0;1;0;0;5;0;0;1;0;0;13;0;0;0;0;0;0;492;124;148;103;-;-;-;-
22110640270;76027;CERSOSIMO;Cersosimo;70;1;10;2;5;40;1;16;133;9;2;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;294;83;92;62;114;52;1;64
22110640280;76028;CHIAROMONTE;Chiaromonte;197;2;2;54;43;76;73;22;514;47;10;16;2;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1064;255;302;214;331;166;3;255
22110640290;76029;CORLETO PERTICARA;Corleto Perticara;246;24;8;77;68;129;60;57;427;31;1;15;5;2;0;0;3;0;0;5;0;0;8;0;0;5;0;0;0;0;0;0;1171;355;386;314;567;249;3;236
22110640300;76030;EPISCOPIA;Episcopia;201;2;3;34;51;57;26;9;319;16;17;10;4;0;0;1;1;0;0;6;0;0;0;0;0;8;0;0;0;0;0;0;765;240;256;143;266;172;1;117
22110640310;76031;FARDELLA;Fardella;58;6;0;5;16;35;15;2;134;9;2;0;2;1;0;1;0;0;0;3;0;0;0;0;0;1;0;0;0;0;0;0;290;69;78;68;159;60;0;49
22110640330;76034;FRANCAVILLA IN SINNI;Francavilla in Sinni;319;21;16;721;71;150;31;8;818;54;45;16;14;4;0;3;3;0;0;7;0;0;4;0;0;20;0;0;0;0;0;0;2325;1077;1131;260;569;649;7;444
22110640340;76035;GALLICCHIO;Gallicchio;200;2;1;0;24;21;9;9;160;25;5;1;2;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;463;203;228;63;211;32;1;86
22110640360;76037;GRUMENTO NOVA;Grumento Nova;77;9;4;9;128;146;32;29;360;33;20;2;5;1;0;0;1;0;0;2;0;0;0;0;0;8;0;0;0;0;0;0;866;99;132;335;167;123;1;184
22110640370;76038;GUARDIA PERTICARA;Guardia Perticara;66;4;2;3;5;22;11;20;107;5;2;1;0;0;0;0;2;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;253;75;80;58;59;46;0;58
22110640380;76039;LAGONEGRO;Lagonegro;496;44;11;32;241;453;144;123;1049;192;54;8;6;1;0;1;3;0;0;3;0;0;0;0;0;12;0;0;0;0;0;0;2873;583;775;961;838;891;5;562
22110640390;76040;LATRONICO;Latronico;590;40;33;55;138;226;44;32;986;162;56;10;7;9;0;8;4;0;0;10;0;0;7;0;0;15;0;0;0;0;0;0;2432;718;880;440;870;402;4;453
22110640400;76041;LAURENZANA;Laurenzana;132;10;1;29;73;87;28;45;303;84;20;8;7;3;0;4;0;0;0;1;0;0;3;0;0;7;0;0;0;0;0;0;845;172;256;233;325;94;8;151
22110640410;76042;LAURIA;Lauria;1814;88;278;114;512;803;220;104;2914;192;85;36;32;29;0;4;14;0;0;27;0;0;11;0;0;33;0;0;0;0;0;0;7310;2294;2486;1639;1923;1622;8;1319
22110640430;76044;MARATEA;Maratea;490;98;8;9;224;656;168;48;886;82;64;10;5;2;0;3;7;0;0;4;0;0;1;0;0;6;0;0;0;0;0;0;2771;605;687;1096;576;1034;4;548
22110640440;76045;MARSICO NUOVO;Marsico Nuovo;429;45;129;14;143;242;65;17;928;170;18;7;4;3;0;4;7;0;0;11;0;0;3;0;0;13;0;0;0;0;0;0;2252;617;787;467;612;445;5;387
22110640450;76046;MARSICOVETERE;Marsicovetere;670;38;15;8;227;463;94;36;1246;95;23;34;6;6;0;4;3;0;0;4;0;0;1;0;0;9;0;0;0;0;0;0;2982;731;826;820;646;760;3;688
22110640480;76049;MISSANELLO;Missanello;71;4;2;4;13;25;12;2;105;29;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;276;81;110;52;103;40;0;41
22110640490;76050;MOLITERNO;Moliterno;343;24;34;17;179;367;83;32;814;97;16;5;13;1;0;1;6;0;0;12;0;0;2;0;0;15;0;0;0;0;0;0;2061;418;515;661;656;475;3;280
22110640510;76052;MONTEMURRO;Montemurro;133;18;3;6;40;71;18;10;328;19;7;5;7;2;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;671;160;179;139;309;108;0;119
22110640530;76054;NEMOLI;Nemoli;198;13;7;2;47;105;27;14;309;61;27;1;2;1;0;3;8;0;0;1;0;0;0;0;0;6;0;0;0;0;0;0;832;220;281;193;269;148;2;124
22110640540;76055;NOEPOLI;Noepoli;70;2;1;2;26;38;15;5;201;31;4;2;1;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;402;75;106;84;177;98;0;64
22110640561;76100;PATERNO;Paterno;239;8;10;16;139;249;42;49;804;89;8;3;2;1;0;3;4;0;0;5;0;0;1;0;0;13;0;0;0;0;0;0;1685;273;362;479;347;466;4;307
22110640580;76059;PICERNO;Picerno;484;50;35;21;262;608;60;60;1384;121;73;41;13;15;0;6;10;0;0;20;0;0;17;0;0;12;0;0;0;0;0;0;3292;590;711;990;669;1014;3;732
22110640600;76061;PIETRAPERTOSA;Pietrapertosa;26;0;1;9;26;51;7;82;94;214;4;6;2;0;0;1;1;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;531;36;250;166;292;63;0;50
22110640610;76062;PIGNOLA;Pignola;502;55;17;31;258;403;119;45;1617;242;40;34;20;25;0;2;6;0;0;6;0;0;7;0;0;16;0;0;0;0;0;0;3445;605;847;825;989;671;4;1241
22110640620;76063;POTENZA;Potenza;5215;776;296;518;2649;4056;1867;805;15942;3517;610;247;455;168;0;89;63;0;0;47;0;0;155;0;0;189;0;0;0;0;0;0;37664;6805;10322;9377;10418;6409;49;10478
22110640670;76068;RIVELLO;Rivello;228;15;4;6;113;213;87;53;559;207;24;5;1;5;0;1;1;0;0;4;0;0;5;0;0;3;0;0;0;0;0;0;1534;253;460;466;598;342;2;258
22110640680;76069;ROCCANOVA;Roccanova;201;2;7;15;60;97;19;21;307;48;2;7;4;2;0;2;1;0;0;2;0;0;1;0;0;9;0;0;0;0;0;0;807;225;273;197;299;182;1;127
22110640690;76070;ROTONDA;Rotonda;417;14;7;6;91;318;35;12;751;57;20;1;15;0;0;4;2;0;0;5;0;0;1;0;0;2;0;0;0;0;0;0;1758;444;501;456;494;442;2;270
22110640700;76071;RUOTI;Ruoti;212;28;23;17;91;225;89;76;1057;64;27;10;15;57;0;4;16;0;0;13;0;0;7;0;0;40;0;0;0;0;0;0;2071;280;344;481;391;363;6;489
22110640720;76073;SAN CHIRICO NUOVO;San Chirico Nuovo;135;6;10;4;44;38;10;64;379;24;9;1;4;3;0;0;2;0;0;2;0;0;2;0;0;3;0;0;0;0;0;0;740;155;179;156;268;88;0;242
22110640730;76074;SAN CHIRICO RAPARO;San Chirico Raparo;73;3;3;6;34;42;6;27;220;15;6;3;2;0;0;0;1;0;0;7;0;0;1;0;0;3;0;0;0;0;0;0;452;85;100;109;154;91;0;112
22110640740;76075;SAN COSTANTINO ALBANESE;San Costantino Albanese;134;2;1;15;16;28;2;47;94;24;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;375;152;176;93;200;76;0;56
22110640760;76077;SAN MARTINO D'AGRI;San Martino d'Agri;173;1;1;1;6;35;5;22;171;23;4;3;1;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;451;176;199;68;-;-;-;-
22110640761;76020;SAN PAOLO ALBANESE;San Paolo Albanese;50;1;0;10;8;8;2;4;33;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;118;61;62;22;84;17;0;23
22110640770;76078;SAN SEVERINO LUCANO;San Severino Lucano;369;8;3;9;22;61;16;10;295;42;5;5;3;0;0;0;4;0;0;3;0;0;1;0;0;3;0;0;0;0;0;0;859;389;431;109;402;99;0;210
22110640780;76079;SANT'ANGELO LE FRATTE;Sant'Angelo Le Fratte;114;10;9;11;55;83;54;21;311;60;7;5;3;2;0;3;0;0;0;0;0;0;4;0;0;6;0;0;0;0;0;0;758;144;204;213;-;-;-;-
22110640790;76080;SANT'ARCANGELO;Sant'Arcangelo;1024;15;7;14;272;396;186;96;1089;81;12;24;5;4;0;2;6;0;0;10;0;0;3;0;0;5;0;0;0;0;0;0;3251;1060;1141;950;-;-;-;-
22110640800;76081;SARCONI;Sarconi;91;2;9;8;67;132;41;9;322;25;8;3;7;0;0;0;0;0;0;4;0;0;0;0;0;2;0;0;0;0;0;0;730;110;135;249;135;222;2;97
22110640810;76082;SASSO DI CASTALDA;Sasso di Castalda;76;2;4;0;31;41;7;31;163;38;13;1;2;1;0;1;1;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;417;82;120;110;177;66;1;78
22110640820;76083;SATRIANO DI LUCANIA;Satriano di Lucania;222;20;5;14;134;135;63;25;550;95;20;4;11;2;0;4;3;0;0;4;0;0;5;0;0;11;0;0;0;0;0;0;1327;261;356;357;388;234;0;309
22110640830;76084;SAVOIA DI LUCANIA;Savoia di Lucania;131;7;9;7;53;68;12;17;219;38;17;0;3;2;0;1;7;0;0;3;0;0;3;0;0;2;0;0;0;0;0;0;599;154;192;150;146;127;1;170
22110640840;76085;SENISE;Senise;744;45;9;87;342;695;151;92;1427;151;27;34;22;4;0;0;2;0;0;14;0;0;7;0;0;17;0;0;0;0;0;0;3870;885;1036;1280;603;1093;7;679
22110640850;76086;SPINOSO;Spinoso;73;11;3;6;48;118;39;61;327;41;2;6;2;1;0;0;0;0;0;3;0;0;2;0;0;3;0;0;0;0;0;0;746;93;134;266;174;191;0;105
22110640860;76087;TEANA;Teana;82;5;2;8;8;18;4;4;145;36;5;0;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;321;97;133;34;96;34;1;71
22110640870;76088;TERRANOVA DI POLLINO;Terranova di Pollino;144;2;4;25;25;42;24;32;278;7;6;5;1;0;0;0;2;0;0;3;0;0;1;0;0;1;0;0;0;0;0;0;602;175;182;123;240;69;3;112
22110640880;76089;TITO;Tito;523;63;19;30;337;474;121;72;1808;326;54;21;14;6;0;7;7;0;0;5;0;0;17;0;0;38;0;0;0;0;0;0;3942;635;961;1004;1045;669;7;1091
22110640890;76090;TOLVE;Tolve;321;17;18;24;456;128;47;58;714;58;16;5;15;3;0;2;2;0;0;7;0;0;1;0;0;7;0;0;0;0;0;0;1899;380;438;689;349;242;4;405
22110640900;76091;TRAMUTOLA;Tramutola;355;23;25;13;169;238;61;32;647;102;10;4;3;3;0;1;1;0;0;9;0;0;1;0;0;2;0;0;0;0;0;0;1699;416;518;500;402;285;1;249
22110640910;76092;TRECCHINA;Trecchina;439;16;16;3;71;174;33;61;395;72;17;10;1;1;0;3;2;0;0;2;0;0;1;0;0;6;0;0;0;0;0;0;1323;474;546;339;406;303;4;257
22110640920;76093;TRIVIGNO;Trivigno;105;4;5;0;11;23;11;9;140;30;3;2;2;2;0;1;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;351;114;144;54;127;52;0;71
22110640930;76094;VAGLIO BASILICATA;Vaglio Basilicata;277;24;3;18;70;114;27;9;419;95;18;27;5;1;0;2;2;0;0;7;0;0;4;0;0;1;0;0;0;0;0;0;1123;322;417;220;288;159;3;280
22110640950;76096;VIETRI DI POTENZA;Vietri di Potenza;265;18;17;13;145;186;46;15;755;108;11;33;10;6;0;0;7;0;0;6;0;0;7;0;0;10;0;0;0;0;0;0;1658;313;421;392;368;313;8;421
22110640960;76097;VIGGIANELLO;Viggianello;352;8;8;15;86;211;25;29;501;87;11;1;5;8;0;3;3;0;0;5;0;0;7;0;0;14;0;0;0;0;0;0;1379;383;470;351;535;294;0;187
22110640970;76098;VIGGIANO;Viggiano;248;17;7;18;142;239;83;64;695;92;21;15;5;1;0;1;3;0;0;3;0;0;5;0;0;8;0;0;0;0;0;0;1667;290;382;528;492;315;3;320
22120470010;77001;ACCETTURA;Accettura;138;2;42;4;30;193;32;123;247;118;9;6;5;1;0;3;2;0;0;4;0;0;7;0;0;6;0;0;0;0;0;0;972;186;304;378;282;371;4;50
22120470020;77002;ALIANO;Aliano;107;2;2;3;41;68;10;16;178;17;4;12;1;1;0;0;2;0;0;6;0;0;1;0;0;5;0;0;0;0;0;0;476;114;131;135;119;124;2;67
22120470030;77003;BERNALDA;Bernalda;839;42;21;21;343;1384;120;475;2405;413;26;63;85;7;0;3;3;0;0;12;0;0;1;0;0;17;0;0;0;0;0;0;6280;923;1336;2322;1220;1549;4;1405
22120470040;77004;CALCIANO;Calciano;83;15;2;5;38;100;16;29;114;22;0;2;1;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;431;105;127;183;144;114;0;90
22120470050;77005;CIRIGLIANO;Cirigliano;23;0;0;0;9;17;4;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;23;23;43;26;24;0;13
22120470060;77006;COLOBRARO;Colobraro;258;8;6;1;37;86;9;12;206;14;2;2;0;2;0;1;2;0;0;7;0;0;1;0;0;0;0;0;0;0;0;0;654;273;287;144;293;129;0;95
22120470070;77007;CRACO;Craco;30;0;0;0;14;82;5;52;112;25;1;3;1;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;329;30;55;153;59;117;3;72
22120470080;77008;FERRANDINA;Ferrandina;773;60;18;53;313;739;113;195;2018;204;109;21;48;12;0;6;45;0;0;9;0;0;5;0;0;21;0;0;0;0;0;0;4762;904;1108;1360;1092;1060;2;1022
22120470090;77009;GARAGUSO;Garaguso;100;1;2;3;31;88;53;15;183;23;0;2;1;1;0;1;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;508;106;129;187;121;121;0;110
22120470100;77010;GORGOGLIONE;Gorgoglione;94;2;1;0;21;66;13;15;224;38;13;2;1;1;0;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;495;97;135;115;90;127;0;81
22120470110;77011;GRASSANO;Grassano;576;20;8;4;212;266;158;73;1232;191;34;19;13;5;0;2;0;0;0;9;0;0;0;0;0;5;0;0;0;0;0;0;2827;608;799;709;563;543;2;956
22120470120;77012;GROTTOLE;Grottole;290;7;7;1;98;130;62;28;479;65;3;5;17;0;0;0;2;0;0;7;0;0;0;0;0;6;0;0;0;0;0;0;1207;305;370;318;450;248;1;232
22120470130;77013;IRSINA;Irsina;412;28;8;4;146;471;92;104;828;118;27;23;6;4;0;7;1;0;0;9;0;0;2;0;0;12;0;0;0;0;0;0;2302;452;570;813;758;563;3;480
22120470140;77014;MATERA;Matera;4495;584;121;83;1584;3409;1231;761;16816;1999;312;158;197;50;0;268;27;0;0;50;0;0;50;0;0;104;0;0;0;0;0;0;32299;5283;7282;6985;8008;5010;9;10591
22120470150;77015;MIGLIONICO;Miglionico;228;8;1;4;94;214;130;66;382;122;32;10;3;1;0;3;1;0;0;9;0;0;1;0;0;6;0;0;0;0;0;0;1315;241;363;504;381;272;2;376
22120470160;77016;MONTALBANO JONICO;Montalbano Jonico;694;23;8;14;233;427;153;55;1802;226;17;29;20;3;0;3;6;0;0;4;0;0;4;0;0;21;0;0;0;0;0;0;3742;739;965;868;673;842;4;1405
22120470170;77017;MONTESCAGLIOSO;Montescaglioso;403;18;8;5;310;720;206;119;1724;1291;22;29;28;5;0;17;3;0;0;2;0;0;11;0;0;18;0;0;0;0;0;0;4939;434;1725;1355;1393;1025;3;1192
22120470180;77018;NOVA SIRI;Nova Siri;531;23;14;14;197;397;87;603;1522;118;31;37;11;4;0;3;2;0;0;11;0;0;3;0;0;13;0;0;0;0;0;0;3621;582;700;1284;1106;1241;2;798
22120470190;77019;OLIVETO LUCANO;Oliveto Lucano;58;1;6;1;9;24;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;66;66;42;48;41;1;48
22120470200;77020;PISTICCI;Pisticci;756;51;19;18;618;1377;325;998;2942;582;113;88;54;6;0;16;8;0;0;11;0;0;26;0;0;44;0;0;0;0;0;0;8052;844;1426;3318;1407;1683;13;2340
22120470201;77021;POLICORO;Policoro;1015;80;73;61;504;1644;403;266;3750;543;46;42;35;9;0;12;7;0;0;14;0;0;18;0;0;27;0;0;0;0;0;0;8549;1229;1772;2817;1547;2341;7;2296
22120470210;77022;POMARICO;Pomarico;411;13;9;3;120;233;24;139;919;112;22;11;9;2;0;3;1;0;0;8;0;0;6;0;0;5;0;0;0;0;0;0;2050;436;548;516;612;460;1;439
22120470220;77023;ROTONDELLA;Rotondella;251;10;77;3;66;203;34;62;483;57;10;19;3;1;0;1;1;0;0;5;0;0;2;0;0;6;0;0;0;0;0;0;1294;341;398;365;383;442;2;213
22120470230;77024;SALANDRA;Salandra;394;12;7;129;94;128;78;8;552;98;4;9;11;0;0;0;2;0;0;6;0;0;0;0;0;7;0;0;0;0;0;0;1539;542;640;308;426;253;2;336
22120470240;77025;SAN GIORGIO LUCANO;San Giorgio Lucano;105;1;3;2;48;90;17;32;204;54;1;1;10;3;0;3;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;579;111;165;187;176;184;1;88
22120470250;77026;SAN MAURO FORTE;San Mauro Forte;74;4;0;5;46;111;15;38;304;90;25;4;1;3;0;1;1;0;0;1;0;0;0;0;0;8;0;0;0;0;0;0;731;83;173;210;156;247;1;121
22120470251;77031;SCANZANO JONICO;Scanzano Jonico;380;8;5;4;269;660;149;190;1783;152;17;25;13;0;0;2;1;0;0;13;0;0;1;0;0;13;0;0;0;0;0;0;3685;397;549;1268;740;1046;1;1195
22120470260;77027;STIGLIANO;Stigliano;416;24;2;4;116;254;56;116;752;88;29;7;7;4;0;1;5;0;0;8;0;0;15;0;0;17;0;0;0;0;0;0;1921;446;534;542;726;415;2;439
22120470270;77028;TRICARICO;Tricarico;394;21;9;31;198;321;87;99;1352;226;44;18;5;5;0;4;4;0;0;6;0;0;8;0;0;17;0;0;0;0;0;0;2849;455;681;705;820;631;2;605
22120470280;77029;TURSI;Tursi;203;20;6;31;118;414;53;369;963;156;10;13;8;0;0;5;6;0;0;12;0;0;2;0;0;10;0;0;0;0;0;0;2399;260;416;954;349;514;5;478
22120470290;77030;VALSINNI;Valsinni;176;8;0;2;30;117;23;55;243;83;6;4;7;1;0;2;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;761;186;269;225;363;117;0;69
22120640020;76002;ACERENZA;Acerenza;306;20;10;10;76;142;100;18;555;51;13;6;21;1;0;1;3;0;0;7;0;0;0;0;0;13;0;0;0;0;0;0;1353;346;397;336;444;249;2;334
22120640060;76006;ATELLA;Atella;451;15;52;14;110;230;60;21;1143;54;25;14;15;2;0;3;7;0;0;7;0;0;3;0;0;3;0;0;0;0;0;0;2229;532;586;421;574;296;6;587
22120640090;76009;BANZI;Banzi;162;5;3;3;43;95;32;4;268;106;9;7;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;745;173;279;174;213;120;4;188
22120640110;76011;BARILE;Barile;290;16;8;9;76;100;31;17;829;79;27;17;10;1;0;5;3;0;0;3;0;0;2;0;0;6;0;0;0;0;0;0;1529;323;402;224;412;145;2;461
22120640180;76018;CANCELLARA;Cancellara;140;6;0;1;71;46;20;56;224;47;8;5;3;15;0;2;0;0;0;2;0;0;0;0;0;4;0;0;0;0;0;0;650;147;194;193;166;77;3;214
22120640210;76021;CASTELGRANDE;Castelgrande;79;2;1;0;29;117;9;1;167;35;3;3;0;2;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;453;82;117;156;160;67;1;63
22120640311;76032;FILIANO;Filiano;230;24;11;65;45;115;31;17;1057;70;21;6;2;4;0;5;4;0;0;7;0;0;4;0;0;16;0;0;0;0;0;0;1734;330;400;208;543;287;0;471
22120640320;76033;FORENZA;Forenza;188;9;4;3;67;170;54;13;424;41;12;13;8;1;0;0;3;0;0;1;0;0;0;0;0;10;0;0;0;0;0;0;1021;204;245;304;248;200;3;237
22120640350;76036;GENZANO DI LUCANIA;Genzano di Lucania;515;35;32;85;223;331;105;21;1404;166;18;58;9;2;0;1;8;0;0;5;0;0;3;0;0;12;0;0;0;0;0;0;3033;667;833;680;766;459;3;760
22120640351;76099;GINESTRA;Ginestra;48;4;0;1;37;48;10;2;195;7;2;1;6;0;0;0;1;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;367;53;60;97;71;60;0;85
22120640420;76043;LAVELLO;Lavello;1211;57;70;64;459;1119;296;69;3259;205;47;100;55;33;0;16;4;0;0;10;0;0;4;0;0;23;0;0;0;0;0;0;7101;1402;1607;1943;1792;1565;4;1820
22120640460;76047;MASCHITO;Maschito;134;6;2;1;57;123;32;12;398;19;6;7;2;2;0;1;4;0;0;2;0;0;0;0;0;5;0;0;0;0;0;0;813;143;162;224;180;176;0;286
22120640470;76048;MELFI;Melfi;1015;81;248;286;401;1474;246;95;4913;222;65;59;73;42;0;5;12;0;0;32;0;0;8;0;0;25;0;0;0;0;0;0;9302;1630;1852;2216;1699;1444;14;2389
22120640500;76051;MONTEMILONE;Montemilone;175;7;3;1;56;148;15;19;319;18;2;1;0;6;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;776;186;204;238;172;240;2;268
22120640520;76053;MURO LUCANO;Muro Lucano;430;30;12;19;189;627;130;81;1226;58;18;16;5;16;0;1;5;0;0;11;0;0;6;0;0;13;0;0;0;0;0;0;2893;491;549;1027;652;838;5;505
22120640550;76056;OPPIDO LUCANO;Oppido Lucano;557;21;29;6;141;173;62;33;1008;113;19;11;9;2;0;1;9;0;0;3;0;0;2;0;0;18;0;0;0;0;0;0;2217;613;726;409;697;275;4;654
22120640560;76057;PALAZZO SAN GERVASIO;Palazzo San Gervasio;220;20;18;27;216;339;259;50;1165;81;14;12;15;3;0;3;2;0;0;3;0;0;0;0;0;8;0;0;0;0;0;0;2455;285;366;864;398;677;3;689
22120640570;76058;PESCOPAGANO;Pescopagano;231;11;47;14;58;101;25;9;385;171;30;2;9;0;0;2;3;0;0;4;0;0;2;0;0;3;0;0;0;0;0;0;1107;303;474;193;408;189;3;219
22120640590;76060;PIETRAGALLA;Pietragalla;538;21;14;18;122;181;143;36;1041;166;20;10;9;2;0;8;4;0;0;4;0;0;1;0;0;15;0;0;0;0;0;0;2353;591;757;482;898;252;3;523
22120640630;76064;RAPOLLA;Rapolla;232;13;176;11;87;194;39;15;1755;44;12;8;6;6;0;1;3;0;0;9;0;0;2;0;0;12;0;0;0;0;0;0;2625;432;476;335;655;236;3;1071
22120640640;76065;RAPONE;Rapone;169;3;1;5;21;33;19;10;221;14;10;1;0;14;0;1;0;0;0;7;0;0;1;0;0;1;0;0;0;0;0;0;531;178;192;83;360;42;0;78
