id,voti,voti_nona,idComune,value,desc,PRO_COM,PRO_COM_T,COMUNE,COMUNE_U,idpartizione,nlista,nlistamacro,idpartizione_r,nraggrup,nome,nome_breve,nome2,nome_breve2,immagine,tipo_lista,blocco_ins,idComune
18,165,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
14,297,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
15,21,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
16,365,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,21,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
13,13,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
8,23,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
6,453,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
9,1242,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
7,30,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,198,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
10,17,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
12,80,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
2,5,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
11,14,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,22,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
3,6,0,106,106,CAMERINO,43007,043007,Camerino,CAMERINO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
1,1,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,,,,,,,,,,,,,
18,5,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
14,20,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
15,0,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
16,43,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,2,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
13,0,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
8,13,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
6,48,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
9,16,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
7,4,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,30,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
10,4,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
12,15,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
2,0,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
11,8,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,5,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
3,0,0,107,107,CAMPOROTONDO DI FIASTRONE,43008,043008,Camporotondo di Fiastrone,CAMPOROTONDO DI FIASTRONE,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
1,5,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,,,,,,,,,,,,,
18,55,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
14,59,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
15,22,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
16,255,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,4,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
13,6,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
8,11,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
6,1313,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
9,83,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
7,17,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,137,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
10,10,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
12,96,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
2,6,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
11,9,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,16,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
3,4,0,108,108,CASTELRAIMONDO,43009,043009,Castelraimondo,CASTELRAIMONDO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
1,0,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,,,,,,,,,,,,,
18,0,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
14,1,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
15,1,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
16,20,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,2,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
13,0,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
8,4,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
6,42,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
9,7,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
7,1,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,28,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
10,0,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
12,14,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
2,2,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
11,1,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
4,2,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
3,0,0,109,109,CASTELSANTANGELO sul Nera,43010,043010,Castelsantangelo sul Nera,CASTELSANTANGELO SUL NERA,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
11,29,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,10,11,0,5,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,DIPENDE DA NOI,11.png,N,N,100
1,2,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,,,,,,,,,,,,,
4,30,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,11,4,0,6,COMUNISTA!,COMUNISTA!,COMUNISTA!,COMUNISTA!,4.png,N,N,100
12,177,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
14,23,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
16,1164,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,37,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
15,34,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
13,37,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
18,64,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
2,13,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
5,218,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
9,115,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
6,1811,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
10,17,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
8,15,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
7,20,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
3,6,0,10,10,FERMIGNANO,41014,041014,Fermignano,FERMIGNANO,0,2,3,0,2,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,MOVIMENTO 3V LIBERTA' DI SCELTA,MOVIMENTO 3V,3.png,N,N,100
1,1,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,,,,,,,,,,,,,
18,4,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,7,18,0,3,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,RINASCI MARCHE,18.png,N,N,100
14,2,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,4,14,0,3,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,ITALIA VIVA,14.png,N,N,100
15,1,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,5,15,0,3,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,MARCHE CORAGGIOSE,15.png,N,N,100
16,7,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,3,16,0,3,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,PARTITO DEMOCRATICO,16.png,N,N,100
17,0,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,6,17,0,3,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,LE NOSTRE MARCHE e IL CENTRO,17.png,N,N,100
13,1,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,8,13,0,3,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,MANGIALARDI PRESIDENTE,13.png,N,N,100
8,28,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,15,8,0,7,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,CIVITAS CIVICI,8.png,N,N,100
6,63,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,14,6,0,7,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,LEGA SALVINI MARCHE,6.png,N,N,100
9,11,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,13,9,0,7,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,FORZA ITALIA - BERLUSCONI - CIVICI PER LE MARCHE,FORZA ITALIA - BERLUSCONI,9.png,N,N,100
7,3,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,12,7,0,7,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C.,POPOLARI MARCHE - UNIONE DI CENTRO,POPOLARI MARCHE - U.D.C,7.png,N,N,100
5,32,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,17,5,0,7,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,GIORGIA MELONI per ACQUAROLI - FRATELLI D'ITALIA,FRATELLI D'ITALIA,5.png,N,N,100
10,2,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,16,10,0,7,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,MOVIMENTO PER LE MARCHE,10.png,N,N,100
12,12,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,9,12,0,4,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,MOVIMENTO 5 STELLE,12.png,N,N,100
2,1,0,110,110,CESSAPALOMBO,43011,043011,Cessapalombo,CESSAPALOMBO,0,1,2,0,1,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,VOX ITALIA MARCHE,2.png,N,N,100
